id,cltv
94700,51156.17603
94701,51156.17603
94702,153235.3284
94703,153235.3284
94704,51156.17603
94705,108083.6335
94706,51156.17603
94707,127531.3613
94708,123379.1713
94709,112399.8487
94710,127531.3613
94711,153235.3284
94712,123379.1713
94713,51156.17603
94714,108083.6335
94715,153235.3284
94716,123379.1713
94717,93832.81876
94718,127531.3613
94719,127531.3613
94720,108083.6335
94721,61261.4673
94722,112399.8487
94723,51156.17603
94724,51156.17603
94725,47603.8499
94726,51156.17603
94727,51156.17603
94728,93832.81876
94729,112399.8487
94730,108083.6335
94731,127531.3613
94732,127531.3613
94733,51156.17603
94734,127531.3613
94735,127531.3613
94736,108083.6335
94737,51156.17603
94738,108083.6335
94739,123379.1713
94740,108083.6335
94741,112399.8487
94742,123379.1713
94743,123379.1713
94744,108083.6335
94745,151838.1986
94746,108083.6335
94747,51156.17603
94748,127531.3613
94749,123379.1713
94750,47603.8499
94751,153235.3284
94752,61261.4673
94753,51156.17603
94754,127531.3613
94755,47603.8499
94756,61261.4673
94757,112399.8487
94758,108083.6335
94759,127531.3613
94760,112399.8487
94761,47603.8499
94762,112399.8487
94763,51156.17603
94764,151838.1986
94765,108083.6335
94766,51156.17603
94767,51156.17603
94768,151838.1986
94769,123379.1713
94770,153235.3284
94771,153235.3284
94772,47603.8499
94773,130315.1487
94774,127531.3613
94775,108083.6335
94776,127531.3613
94777,93832.81876
94778,51156.17603
94779,123379.1713
94780,51156.17603
94781,47603.8499
94782,108083.6335
94783,153235.3284
94784,127531.3613
94785,108083.6335
94786,51156.17603
94787,47603.8499
94788,47603.8499
94789,61261.4673
94790,51156.17603
94791,127531.3613
94792,127531.3613
94793,153235.3284
94794,93832.81876
94795,130315.1487
94796,112399.8487
94797,51156.17603
94798,93832.81876
94799,127531.3613
94800,51156.17603
94801,51156.17603
94802,93832.81876
94803,153235.3284
94804,108083.6335
94805,61261.4673
94806,127531.3613
94807,112399.8487
94808,127531.3613
94809,51156.17603
94810,112399.8487
94811,153235.3284
94812,61261.4673
94813,127531.3613
94814,47603.8499
94815,130315.1487
94816,47603.8499
94817,51156.17603
94818,123379.1713
94819,51156.17603
94820,51156.17603
94821,61261.4673
94822,153235.3284
94823,153235.3284
94824,108083.6335
94825,130315.1487
94826,51156.17603
94827,127531.3613
94828,123379.1713
94829,127531.3613
94830,153235.3284
94831,123379.1713
94832,61261.4673
94833,127531.3613
94834,127531.3613
94835,123379.1713
94836,51156.17603
94837,51156.17603
94838,51156.17603
94839,108083.6335
94840,51156.17603
94841,47603.8499
94842,61261.4673
94843,51156.17603
94844,51156.17603
94845,108083.6335
94846,61261.4673
94847,153235.3284
94848,51156.17603
94849,127531.3613
94850,127531.3613
94851,130315.1487
94852,123379.1713
94853,47603.8499
94854,108083.6335
94855,61261.4673
94856,51156.17603
94857,51156.17603
94858,108083.6335
94859,127531.3613
94860,51156.17603
94861,47603.8499
94862,47603.8499
94863,127531.3613
94864,153235.3284
94865,130315.1487
94866,93832.81876
94867,123379.1713
94868,47603.8499
94869,51156.17603
94870,47603.8499
94871,93832.81876
94872,51156.17603
94873,108083.6335
94874,123379.1713
94875,51156.17603
94876,108083.6335
94877,112399.8487
94878,127531.3613
94879,108083.6335
94880,93832.81876
94881,127531.3613
94882,93832.81876
94883,153235.3284
94884,93832.81876
94885,112399.8487
94886,153235.3284
94887,153235.3284
94888,127531.3613
94889,93832.81876
94890,153235.3284
94891,153235.3284
94892,93832.81876
94893,93832.81876
94894,61261.4673
94895,51156.17603
94896,153235.3284
94897,47603.8499
94898,112399.8487
94899,93832.81876
94900,112399.8487
94901,51156.17603
94902,112399.8487
94903,47603.8499
94904,108083.6335
94905,112399.8487
94906,47603.8499
94907,93832.81876
94908,93832.81876
94909,51156.17603
94910,51156.17603
94911,153235.3284
94912,108083.6335
94913,61261.4673
94914,93832.81876
94915,127531.3613
94916,51156.17603
94917,51156.17603
94918,153235.3284
94919,93832.81876
94920,123379.1713
94921,123379.1713
94922,127531.3613
94923,51156.17603
94924,112399.8487
94925,47603.8499
94926,130315.1487
94927,51156.17603
94928,151838.1986
94929,123379.1713
94930,108083.6335
94931,108083.6335
94932,47603.8499
94933,51156.17603
94934,51156.17603
94935,127531.3613
94936,127531.3613
94937,47603.8499
94938,151838.1986
94939,93832.81876
94940,108083.6335
94941,51156.17603
94942,61261.4673
94943,47603.8499
94944,51156.17603
94945,51156.17603
94946,61261.4673
94947,47603.8499
94948,108083.6335
94949,153235.3284
94950,51156.17603
94951,51156.17603
94952,127531.3613
94953,123379.1713
94954,51156.17603
94955,61261.4673
94956,61261.4673
94957,123379.1713
94958,51156.17603
94959,123379.1713
94960,108083.6335
94961,112399.8487
94962,47603.8499
94963,51156.17603
94964,51156.17603
94965,93832.81876
94966,112399.8487
94967,93832.81876
94968,112399.8487
94969,93832.81876
94970,127531.3613
94971,127531.3613
94972,51156.17603
94973,123379.1713
94974,51156.17603
94975,93832.81876
94976,112399.8487
94977,47603.8499
94978,153235.3284
94979,108083.6335
94980,51156.17603
94981,127531.3613
94982,127531.3613
94983,51156.17603
94984,51156.17603
94985,51156.17603
94986,108083.6335
94987,51156.17603
94988,112399.8487
94989,112399.8487
94990,123379.1713
94991,61261.4673
94992,127531.3613
94993,47603.8499
94994,47603.8499
94995,127531.3613
94996,51156.17603
94997,123379.1713
94998,51156.17603
94999,51156.17603
95000,153235.3284
95001,153235.3284
95002,127531.3613
95003,93832.81876
95004,112399.8487
95005,127531.3613
95006,108083.6335
95007,93832.81876
95008,51156.17603
95009,127531.3613
95010,153235.3284
95011,51156.17603
95012,112399.8487
95013,47603.8499
95014,51156.17603
95015,93832.81876
95016,130315.1487
95017,153235.3284
95018,61261.4673
95019,108083.6335
95020,47603.8499
95021,47603.8499
95022,47603.8499
95023,127531.3613
95024,112399.8487
95025,108083.6335
95026,153235.3284
95027,61261.4673
95028,93832.81876
95029,51156.17603
95030,51156.17603
95031,153235.3284
95032,153235.3284
95033,108083.6335
95034,51156.17603
95035,47603.8499
95036,51156.17603
95037,130315.1487
95038,51156.17603
95039,123379.1713
95040,153235.3284
95041,127531.3613
95042,153235.3284
95043,108083.6335
95044,93832.81876
95045,47603.8499
95046,127531.3613
95047,108083.6335
95048,151838.1986
95049,127531.3613
95050,112399.8487
95051,127531.3613
95052,123379.1713
95053,112399.8487
95054,127531.3613
95055,112399.8487
95056,153235.3284
95057,47603.8499
95058,153235.3284
95059,47603.8499
95060,108083.6335
95061,51156.17603
95062,130315.1487
95063,153235.3284
95064,153235.3284
95065,123379.1713
95066,112399.8487
95067,151838.1986
95068,127531.3613
95069,47603.8499
95070,51156.17603
95071,130315.1487
95072,127531.3613
95073,93832.81876
95074,93832.81876
95075,108083.6335
95076,93832.81876
95077,112399.8487
95078,153235.3284
95079,112399.8487
95080,127531.3613
95081,47603.8499
95082,51156.17603
95083,127531.3613
95084,108083.6335
95085,93832.81876
95086,108083.6335
95087,51156.17603
95088,51156.17603
95089,127531.3613
95090,127531.3613
95091,123379.1713
95092,51156.17603
95093,51156.17603
95094,123379.1713
95095,51156.17603
95096,153235.3284
95097,51156.17603
95098,108083.6335
95099,112399.8487
95100,127531.3613
95101,127531.3613
95102,112399.8487
95103,127531.3613
95104,51156.17603
95105,47603.8499
95106,108083.6335
95107,108083.6335
95108,130315.1487
95109,127531.3613
95110,123379.1713
95111,112399.8487
95112,127531.3613
95113,47603.8499
95114,127531.3613
95115,51156.17603
95116,51156.17603
95117,51156.17603
95118,112399.8487
95119,127531.3613
95120,112399.8487
95121,108083.6335
95122,51156.17603
95123,127531.3613
95124,51156.17603
95125,47603.8499
95126,61261.4673
95127,51156.17603
95128,153235.3284
95129,127531.3613
95130,127531.3613
95131,127531.3613
95132,123379.1713
95133,153235.3284
95134,123379.1713
95135,127531.3613
95136,112399.8487
95137,123379.1713
95138,93832.81876
95139,93832.81876
95140,51156.17603
95141,127531.3613
95142,51156.17603
95143,47603.8499
95144,112399.8487
95145,47603.8499
95146,127531.3613
95147,127531.3613
95148,123379.1713
95149,93832.81876
95150,93832.81876
95151,127531.3613
95152,51156.17603
95153,112399.8487
95154,51156.17603
95155,112399.8487
95156,51156.17603
95157,93832.81876
95158,93832.81876
95159,93832.81876
95160,112399.8487
95161,108083.6335
95162,51156.17603
95163,108083.6335
95164,123379.1713
95165,127531.3613
95166,151838.1986
95167,51156.17603
95168,108083.6335
95169,51156.17603
95170,61261.4673
95171,93832.81876
95172,108083.6335
95173,153235.3284
95174,130315.1487
95175,47603.8499
95176,93832.81876
95177,127531.3613
95178,123379.1713
95179,123379.1713
95180,47603.8499
95181,51156.17603
95182,127531.3613
95183,47603.8499
95184,108083.6335
95185,153235.3284
95186,112399.8487
95187,93832.81876
95188,127531.3613
95189,127531.3613
95190,47603.8499
95191,127531.3613
95192,51156.17603
95193,123379.1713
95194,127531.3613
95195,153235.3284
95196,51156.17603
95197,51156.17603
95198,127531.3613
95199,153235.3284
95200,130315.1487
95201,93832.81876
95202,61261.4673
95203,51156.17603
95204,153235.3284
95205,47603.8499
95206,51156.17603
95207,127531.3613
95208,112399.8487
95209,47603.8499
95210,108083.6335
95211,47603.8499
95212,47603.8499
95213,127531.3613
95214,127531.3613
95215,127531.3613
95216,47603.8499
95217,51156.17603
95218,153235.3284
95219,127531.3613
95220,153235.3284
95221,153235.3284
95222,127531.3613
95223,112399.8487
95224,47603.8499
95225,51156.17603
95226,108083.6335
95227,123379.1713
95228,47603.8499
95229,51156.17603
95230,108083.6335
95231,51156.17603
95232,123379.1713
95233,108083.6335
95234,123379.1713
95235,112399.8487
95236,47603.8499
95237,51156.17603
95238,51156.17603
95239,153235.3284
95240,108083.6335
95241,127531.3613
95242,108083.6335
95243,47603.8499
95244,93832.81876
95245,61261.4673
95246,61261.4673
95247,130315.1487
95248,153235.3284
95249,51156.17603
95250,47603.8499
95251,47603.8499
95252,127531.3613
95253,127531.3613
95254,93832.81876
95255,61261.4673
95256,153235.3284
95257,51156.17603
95258,93832.81876
95259,108083.6335
95260,127531.3613
95261,151838.1986
95262,51156.17603
95263,51156.17603
95264,51156.17603
95265,51156.17603
95266,93832.81876
95267,127531.3613
95268,108083.6335
95269,123379.1713
95270,51156.17603
95271,153235.3284
95272,153235.3284
95273,108083.6335
95274,112399.8487
95275,127531.3613
95276,123379.1713
95277,108083.6335
95278,108083.6335
95279,93832.81876
95280,93832.81876
95281,51156.17603
95282,47603.8499
95283,93832.81876
95284,47603.8499
95285,93832.81876
95286,153235.3284
95287,93832.81876
95288,51156.17603
95289,108083.6335
95290,51156.17603
95291,51156.17603
95292,123379.1713
95293,108083.6335
95294,130315.1487
95295,127531.3613
95296,153235.3284
95297,93832.81876
95298,108083.6335
95299,51156.17603
95300,130315.1487
95301,112399.8487
95302,47603.8499
95303,51156.17603
95304,61261.4673
95305,112399.8487
95306,153235.3284
95307,127531.3613
95308,51156.17603
95309,127531.3613
95310,47603.8499
95311,112399.8487
95312,127531.3613
95313,93832.81876
95314,93832.81876
95315,127531.3613
95316,51156.17603
95317,61261.4673
95318,127531.3613
95319,153235.3284
95320,47603.8499
95321,127531.3613
95322,153235.3284
95323,153235.3284
95324,51156.17603
95325,112399.8487
95326,51156.17603
95327,93832.81876
95328,93832.81876
95329,123379.1713
95330,51156.17603
95331,112399.8487
95332,127531.3613
95333,51156.17603
95334,112399.8487
95335,108083.6335
95336,127531.3613
95337,127531.3613
95338,112399.8487
95339,93832.81876
95340,93832.81876
95341,112399.8487
95342,153235.3284
95343,127531.3613
95344,61261.4673
95345,127531.3613
95346,108083.6335
95347,112399.8487
95348,123379.1713
95349,127531.3613
95350,51156.17603
95351,61261.4673
95352,153235.3284
95353,127531.3613
95354,153235.3284
95355,93832.81876
95356,123379.1713
95357,153235.3284
95358,127531.3613
95359,47603.8499
95360,127531.3613
95361,108083.6335
95362,123379.1713
95363,47603.8499
95364,112399.8487
95365,61261.4673
95366,108083.6335
95367,108083.6335
95368,51156.17603
95369,127531.3613
95370,108083.6335
95371,108083.6335
95372,108083.6335
95373,108083.6335
95374,47603.8499
95375,51156.17603
95376,153235.3284
95377,93832.81876
95378,93832.81876
95379,47603.8499
95380,153235.3284
95381,112399.8487
95382,127531.3613
95383,123379.1713
95384,93832.81876
95385,153235.3284
95386,127531.3613
95387,51156.17603
95388,123379.1713
95389,93832.81876
95390,127531.3613
95391,51156.17603
95392,127531.3613
95393,112399.8487
95394,127531.3613
95395,47603.8499
95396,123379.1713
95397,51156.17603
95398,51156.17603
95399,127531.3613
95400,153235.3284
95401,51156.17603
95402,127531.3613
95403,127531.3613
95404,112399.8487
95405,127531.3613
95406,123379.1713
95407,108083.6335
95408,51156.17603
95409,108083.6335
95410,51156.17603
95411,127531.3613
95412,127531.3613
95413,153235.3284
95414,108083.6335
95415,123379.1713
95416,153235.3284
95417,51156.17603
95418,93832.81876
95419,112399.8487
95420,153235.3284
95421,123379.1713
95422,51156.17603
95423,108083.6335
95424,51156.17603
95425,108083.6335
95426,108083.6335
95427,108083.6335
95428,51156.17603
95429,108083.6335
95430,153235.3284
95431,51156.17603
95432,51156.17603
95433,51156.17603
95434,93832.81876
95435,112399.8487
95436,153235.3284
95437,108083.6335
95438,108083.6335
95439,51156.17603
95440,47603.8499
95441,51156.17603
95442,153235.3284
95443,153235.3284
95444,153235.3284
95445,93832.81876
95446,61261.4673
95447,127531.3613
95448,127531.3613
95449,47603.8499
95450,51156.17603
95451,127531.3613
95452,51156.17603
95453,123379.1713
95454,112399.8487
95455,51156.17603
95456,51156.17603
95457,112399.8487
95458,51156.17603
95459,127531.3613
95460,47603.8499
95461,51156.17603
95462,112399.8487
95463,123379.1713
95464,93832.81876
95465,127531.3613
95466,51156.17603
95467,112399.8487
95468,51156.17603
95469,108083.6335
95470,112399.8487
95471,51156.17603
95472,127531.3613
95473,112399.8487
95474,127531.3613
95475,153235.3284
95476,47603.8499
95477,127531.3613
95478,93832.81876
95479,127531.3613
95480,127531.3613
95481,108083.6335
95482,51156.17603
95483,112399.8487
95484,93832.81876
95485,93832.81876
95486,51156.17603
95487,47603.8499
95488,123379.1713
95489,93832.81876
95490,93832.81876
95491,51156.17603
95492,153235.3284
95493,51156.17603
95494,153235.3284
95495,51156.17603
95496,51156.17603
95497,127531.3613
95498,61261.4673
95499,112399.8487
95500,112399.8487
95501,153235.3284
95502,127531.3613
95503,51156.17603
95504,47603.8499
95505,127531.3613
95506,51156.17603
95507,123379.1713
95508,93832.81876
95509,123379.1713
95510,51156.17603
95511,61261.4673
95512,123379.1713
95513,93832.81876
95514,112399.8487
95515,47603.8499
95516,123379.1713
95517,153235.3284
95518,108083.6335
95519,153235.3284
95520,127531.3613
95521,112399.8487
95522,130315.1487
95523,108083.6335
95524,123379.1713
95525,51156.17603
95526,51156.17603
95527,51156.17603
95528,51156.17603
95529,108083.6335
95530,127531.3613
95531,123379.1713
95532,51156.17603
95533,127531.3613
95534,123379.1713
95535,108083.6335
95536,47603.8499
95537,51156.17603
95538,47603.8499
95539,108083.6335
95540,112399.8487
95541,108083.6335
95542,93832.81876
95543,153235.3284
95544,51156.17603
95545,108083.6335
95546,127531.3613
95547,127531.3613
95548,47603.8499
95549,153235.3284
95550,51156.17603
95551,112399.8487
95552,93832.81876
95553,51156.17603
95554,112399.8487
95555,153235.3284
95556,127531.3613
95557,108083.6335
95558,127531.3613
95559,51156.17603
95560,151838.1986
95561,123379.1713
95562,112399.8487
95563,51156.17603
95564,108083.6335
95565,93832.81876
95566,51156.17603
95567,127531.3613
95568,153235.3284
95569,93832.81876
95570,93832.81876
95571,93832.81876
95572,61261.4673
95573,61261.4673
95574,127531.3613
95575,61261.4673
95576,112399.8487
95577,108083.6335
95578,153235.3284
95579,61261.4673
95580,153235.3284
95581,108083.6335
95582,153235.3284
95583,153235.3284
95584,93832.81876
95585,127531.3613
95586,47603.8499
95587,51156.17603
95588,153235.3284
95589,93832.81876
95590,123379.1713
95591,108083.6335
95592,127531.3613
95593,127531.3613
95594,108083.6335
95595,153235.3284
95596,47603.8499
95597,47603.8499
95598,108083.6335
95599,47603.8499
95600,93832.81876
95601,127531.3613
95602,93832.81876
95603,127531.3613
95604,127531.3613
95605,51156.17603
95606,127531.3613
95607,51156.17603
95608,61261.4673
95609,127531.3613
95610,108083.6335
95611,108083.6335
95612,51156.17603
95613,127531.3613
95614,51156.17603
95615,47603.8499
95616,151838.1986
95617,153235.3284
95618,108083.6335
95619,108083.6335
95620,127531.3613
95621,108083.6335
95622,112399.8487
95623,127531.3613
95624,51156.17603
95625,153235.3284
95626,153235.3284
95627,51156.17603
95628,151838.1986
95629,93832.81876
95630,108083.6335
95631,127531.3613
95632,93832.81876
95633,130315.1487
95634,51156.17603
95635,123379.1713
95636,93832.81876
95637,108083.6335
95638,51156.17603
95639,51156.17603
95640,123379.1713
95641,112399.8487
95642,130315.1487
95643,127531.3613
95644,127531.3613
95645,127531.3613
95646,123379.1713
95647,51156.17603
95648,112399.8487
95649,123379.1713
95650,127531.3613
95651,51156.17603
95652,51156.17603
95653,93832.81876
95654,108083.6335
95655,47603.8499
95656,127531.3613
95657,47603.8499
95658,127531.3613
95659,127531.3613
95660,127531.3613
95661,51156.17603
95662,112399.8487
95663,127531.3613
95664,108083.6335
95665,151838.1986
95666,93832.81876
95667,127531.3613
95668,123379.1713
95669,108083.6335
95670,51156.17603
95671,93832.81876
95672,127531.3613
95673,108083.6335
95674,153235.3284
95675,127531.3613
95676,93832.81876
95677,123379.1713
95678,127531.3613
95679,127531.3613
95680,127531.3613
95681,123379.1713
95682,153235.3284
95683,51156.17603
95684,51156.17603
95685,112399.8487
95686,112399.8487
95687,130315.1487
95688,108083.6335
95689,51156.17603
95690,51156.17603
95691,127531.3613
95692,51156.17603
95693,127531.3613
95694,47603.8499
95695,51156.17603
95696,61261.4673
95697,51156.17603
95698,51156.17603
95699,123379.1713
95700,51156.17603
95701,93832.81876
95702,127531.3613
95703,153235.3284
95704,108083.6335
95705,93832.81876
95706,108083.6335
95707,51156.17603
95708,93832.81876
95709,51156.17603
95710,127531.3613
95711,51156.17603
95712,108083.6335
95713,61261.4673
95714,153235.3284
95715,112399.8487
95716,127531.3613
95717,127531.3613
95718,61261.4673
95719,127531.3613
95720,93832.81876
95721,108083.6335
95722,108083.6335
95723,47603.8499
95724,153235.3284
95725,47603.8499
95726,153235.3284
95727,127531.3613
95728,127531.3613
95729,51156.17603
95730,47603.8499
95731,112399.8487
95732,47603.8499
95733,123379.1713
95734,153235.3284
95735,108083.6335
95736,51156.17603
95737,47603.8499
95738,51156.17603
95739,127531.3613
95740,123379.1713
95741,127531.3613
95742,51156.17603
95743,108083.6335
95744,112399.8487
95745,112399.8487
95746,123379.1713
95747,47603.8499
95748,47603.8499
95749,93832.81876
95750,51156.17603
95751,51156.17603
95752,151838.1986
95753,47603.8499
95754,93832.81876
95755,127531.3613
95756,51156.17603
95757,51156.17603
95758,127531.3613
95759,51156.17603
95760,51156.17603
95761,127531.3613
95762,151838.1986
95763,127531.3613
95764,153235.3284
95765,127531.3613
95766,127531.3613
95767,123379.1713
95768,112399.8487
95769,112399.8487
95770,112399.8487
95771,93832.81876
95772,112399.8487
95773,153235.3284
95774,127531.3613
95775,51156.17603
95776,51156.17603
95777,153235.3284
95778,151838.1986
95779,51156.17603
95780,108083.6335
95781,51156.17603
95782,47603.8499
95783,47603.8499
95784,127531.3613
95785,127531.3613
95786,61261.4673
95787,153235.3284
95788,93832.81876
95789,130315.1487
95790,47603.8499
95791,47603.8499
95792,112399.8487
95793,51156.17603
95794,123379.1713
95795,51156.17603
95796,112399.8487
95797,51156.17603
95798,51156.17603
95799,93832.81876
95800,47603.8499
95801,51156.17603
95802,51156.17603
95803,112399.8487
95804,51156.17603
95805,47603.8499
95806,127531.3613
95807,51156.17603
95808,61261.4673
95809,51156.17603
95810,51156.17603
95811,112399.8487
95812,51156.17603
95813,108083.6335
95814,130315.1487
95815,93832.81876
95816,153235.3284
95817,127531.3613
95818,112399.8487
95819,112399.8487
95820,47603.8499
95821,112399.8487
95822,153235.3284
95823,153235.3284
95824,51156.17603
95825,127531.3613
95826,153235.3284
95827,108083.6335
95828,108083.6335
95829,108083.6335
95830,51156.17603
95831,108083.6335
95832,153235.3284
95833,153235.3284
95834,123379.1713
95835,108083.6335
95836,127531.3613
95837,151838.1986
95838,123379.1713
95839,47603.8499
95840,47603.8499
95841,151838.1986
95842,47603.8499
95843,47603.8499
95844,153235.3284
95845,153235.3284
95846,127531.3613
95847,153235.3284
95848,51156.17603
95849,93832.81876
95850,93832.81876
95851,153235.3284
95852,123379.1713
95853,51156.17603
95854,123379.1713
95855,47603.8499
95856,127531.3613
95857,47603.8499
95858,127531.3613
95859,153235.3284
95860,61261.4673
95861,123379.1713
95862,127531.3613
95863,51156.17603
95864,51156.17603
95865,151838.1986
95866,127531.3613
95867,51156.17603
95868,127531.3613
95869,108083.6335
95870,108083.6335
95871,112399.8487
95872,51156.17603
95873,61261.4673
95874,51156.17603
95875,47603.8499
95876,51156.17603
95877,93832.81876
95878,93832.81876
95879,112399.8487
95880,112399.8487
95881,93832.81876
95882,123379.1713
95883,153235.3284
95884,47603.8499
95885,47603.8499
95886,108083.6335
95887,51156.17603
95888,123379.1713
95889,153235.3284
95890,51156.17603
95891,47603.8499
95892,108083.6335
95893,127531.3613
95894,108083.6335
95895,108083.6335
95896,51156.17603
95897,93832.81876
95898,51156.17603
95899,123379.1713
95900,47603.8499
95901,51156.17603
95902,112399.8487
95903,93832.81876
95904,153235.3284
95905,51156.17603
95906,127531.3613
95907,47603.8499
95908,51156.17603
95909,108083.6335
95910,47603.8499
95911,127531.3613
95912,51156.17603
95913,127531.3613
95914,51156.17603
95915,108083.6335
95916,51156.17603
95917,151838.1986
95918,123379.1713
95919,93832.81876
95920,112399.8487
95921,47603.8499
95922,93832.81876
95923,51156.17603
95924,112399.8487
95925,93832.81876
95926,127531.3613
95927,123379.1713
95928,47603.8499
95929,112399.8487
95930,51156.17603
95931,127531.3613
95932,112399.8487
95933,51156.17603
95934,47603.8499
95935,61261.4673
95936,112399.8487
95937,127531.3613
95938,112399.8487
95939,112399.8487
95940,108083.6335
95941,93832.81876
95942,151838.1986
95943,51156.17603
95944,51156.17603
95945,127531.3613
95946,108083.6335
95947,93832.81876
95948,108083.6335
95949,151838.1986
95950,47603.8499
95951,108083.6335
95952,127531.3613
95953,47603.8499
95954,93832.81876
95955,127531.3613
95956,153235.3284
95957,112399.8487
95958,153235.3284
95959,51156.17603
95960,51156.17603
95961,127531.3613
95962,61261.4673
95963,93832.81876
95964,112399.8487
95965,47603.8499
95966,127531.3613
95967,153235.3284
95968,47603.8499
95969,127531.3613
95970,51156.17603
95971,51156.17603
95972,108083.6335
95973,123379.1713
95974,108083.6335
95975,130315.1487
95976,51156.17603
95977,51156.17603
95978,51156.17603
95979,108083.6335
95980,112399.8487
95981,127531.3613
95982,127531.3613
95983,112399.8487
95984,61261.4673
95985,93832.81876
95986,51156.17603
95987,93832.81876
95988,47603.8499
95989,153235.3284
95990,47603.8499
95991,51156.17603
95992,61261.4673
95993,47603.8499
95994,127531.3613
95995,51156.17603
95996,108083.6335
95997,93832.81876
95998,108083.6335
95999,93832.81876
96000,93832.81876
96001,112399.8487
96002,108083.6335
96003,108083.6335
96004,51156.17603
96005,108083.6335
96006,127531.3613
96007,51156.17603
96008,51156.17603
96009,61261.4673
96010,108083.6335
96011,127531.3613
96012,51156.17603
96013,47603.8499
96014,127531.3613
96015,108083.6335
96016,112399.8487
96017,127531.3613
96018,47603.8499
96019,153235.3284
96020,93832.81876
96021,112399.8487
96022,112399.8487
96023,112399.8487
96024,153235.3284
96025,127531.3613
96026,127531.3613
96027,112399.8487
96028,93832.81876
96029,108083.6335
96030,153235.3284
96031,123379.1713
96032,47603.8499
96033,108083.6335
96034,123379.1713
96035,153235.3284
96036,123379.1713
96037,51156.17603
96038,51156.17603
96039,127531.3613
96040,93832.81876
96041,108083.6335
96042,127531.3613
96043,153235.3284
96044,51156.17603
96045,123379.1713
96046,127531.3613
96047,108083.6335
96048,127531.3613
96049,153235.3284
96050,108083.6335
96051,112399.8487
96052,108083.6335
96053,127531.3613
96054,123379.1713
96055,127531.3613
96056,108083.6335
96057,123379.1713
96058,127531.3613
96059,153235.3284
96060,51156.17603
96061,93832.81876
96062,47603.8499
96063,108083.6335
96064,127531.3613
96065,93832.81876
96066,51156.17603
96067,127531.3613
96068,61261.4673
96069,47603.8499
96070,112399.8487
96071,51156.17603
96072,51156.17603
96073,112399.8487
96074,127531.3613
96075,51156.17603
96076,61261.4673
96077,93832.81876
96078,153235.3284
96079,51156.17603
96080,153235.3284
96081,123379.1713
96082,153235.3284
96083,47603.8499
96084,127531.3613
96085,127531.3613
96086,108083.6335
96087,127531.3613
96088,123379.1713
96089,112399.8487
96090,153235.3284
96091,51156.17603
96092,108083.6335
96093,127531.3613
96094,51156.17603
96095,51156.17603
96096,51156.17603
96097,153235.3284
96098,112399.8487
96099,112399.8487
96100,112399.8487
96101,112399.8487
96102,93832.81876
96103,108083.6335
96104,112399.8487
96105,127531.3613
96106,108083.6335
96107,108083.6335
96108,153235.3284
96109,127531.3613
96110,127531.3613
96111,47603.8499
96112,153235.3284
96113,93832.81876
96114,127531.3613
96115,47603.8499
96116,123379.1713
96117,127531.3613
96118,130315.1487
96119,127531.3613
96120,112399.8487
96121,127531.3613
96122,51156.17603
96123,51156.17603
96124,108083.6335
96125,61261.4673
96126,47603.8499
96127,51156.17603
96128,123379.1713
96129,51156.17603
96130,93832.81876
96131,151838.1986
96132,51156.17603
96133,127531.3613
96134,127531.3613
96135,153235.3284
96136,51156.17603
96137,51156.17603
96138,93832.81876
96139,127531.3613
96140,123379.1713
96141,127531.3613
96142,51156.17603
96143,93832.81876
96144,108083.6335
96145,51156.17603
96146,153235.3284
96147,51156.17603
96148,108083.6335
96149,51156.17603
96150,112399.8487
96151,123379.1713
96152,112399.8487
96153,51156.17603
96154,108083.6335
96155,93832.81876
96156,153235.3284
96157,108083.6335
96158,108083.6335
96159,123379.1713
96160,108083.6335
96161,112399.8487
96162,47603.8499
96163,61261.4673
96164,93832.81876
96165,93832.81876
96166,127531.3613
96167,127531.3613
96168,51156.17603
96169,108083.6335
96170,112399.8487
96171,51156.17603
96172,108083.6335
96173,47603.8499
96174,112399.8487
96175,51156.17603
96176,153235.3284
96177,108083.6335
96178,153235.3284
96179,61261.4673
96180,47603.8499
96181,51156.17603
96182,153235.3284
96183,123379.1713
96184,112399.8487
96185,51156.17603
96186,51156.17603
96187,108083.6335
96188,127531.3613
96189,47603.8499
96190,47603.8499
96191,108083.6335
96192,47603.8499
96193,130315.1487
96194,127531.3613
96195,130315.1487
96196,93832.81876
96197,123379.1713
96198,61261.4673
96199,93832.81876
96200,127531.3613
96201,93832.81876
96202,93832.81876
96203,108083.6335
96204,93832.81876
96205,151838.1986
96206,51156.17603
96207,127531.3613
96208,127531.3613
96209,51156.17603
96210,123379.1713
96211,51156.17603
96212,127531.3613
96213,112399.8487
96214,130315.1487
96215,51156.17603
96216,108083.6335
96217,153235.3284
96218,61261.4673
96219,112399.8487
96220,93832.81876
96221,47603.8499
96222,51156.17603
96223,123379.1713
96224,127531.3613
96225,51156.17603
96226,123379.1713
96227,93832.81876
96228,127531.3613
96229,112399.8487
96230,127531.3613
96231,153235.3284
96232,93832.81876
96233,47603.8499
96234,108083.6335
96235,127531.3613
96236,108083.6335
96237,123379.1713
96238,127531.3613
96239,127531.3613
96240,47603.8499
96241,127531.3613
96242,51156.17603
96243,127531.3613
96244,47603.8499
96245,123379.1713
96246,108083.6335
96247,47603.8499
96248,153235.3284
96249,127531.3613
96250,108083.6335
96251,47603.8499
96252,51156.17603
96253,123379.1713
